center_field,game_str,play_id,play_per_game,line_distance,full_distance,route_efficiency,time_delta,avg_speed,first_step_speed,first_step_check,hang_time,easy_catch
6194,1901_11_TeamLJ_TeamB,240,240,59.13567874,67.19998204,0.8799954546,5.2,12.92307347,1.430288377,1,5,1
6194,1901_12_TeamLJ_TeamB,40,40,54.44978999,59.3661564,0.9171857046,5.35,11.09647783,10.86123323,1,5.1,1
6194,1901_12_TeamLJ_TeamB,208,208,68.9272062,104.2200828,0.6613620362,7.85,13.27644367,8.400974772,1,6.45,1
6228,1903_04_TeamNC_TeamA1,96,100,24.44961169,51.18341686,0.4776861959,11.8,4.3375777,7.327351522,1,5.15,1
6290,1902_26_TeamMH_TeamA3,93,93,31.28042894,35.16775482,0.8894633477,6.95,5.060108608,3.437549198,1,6.7,1
6290,1902_26_TeamMH_TeamA3,125,125,69.64910428,79.15388239,0.8799202538,5.7,13.88664603,10.66013592,1,5.2,1
6290,1902_26_TeamMH_TeamA3,182,182,45.85436591,56.97010077,0.8048847605,6,9.495016795,2.231491414,1,5.4,1
6290,1902_26_TeamMH_TeamA3,248,248,92.6464069,99.15546303,0.9343550427,6.45,15.37294001,3.826176478,0,6.25,1
6290,1902_26_TeamMH_TeamA3,298,298,25.11642071,31.15956421,0.8060581507,4.05,7.693719559,4.738982264,1,3.8,1
6290,1902_27_TeamMH_TeamA3,131,131,50.68138133,64.63326667,0.7841377041,7.2,8.976842593,2.297074611,0,6.45,1
6392,1903_25_TeamNH_TeamA3,81,82,2.77197956,14.08767238,0.1967663277,7.3,1.929818134,2.647308673,1,4.3,1
6392,1903_25_TeamNH_TeamA3,102,103,57.14504608,65.05246527,0.8784455107,6.8,9.56653901,2.812169245,1,3.8,1
6392,1903_25_TeamNH_TeamA3,121,122,69.72133528,95.67962071,0.7286957741,8.65,11.06122783,1.163464361,1,5.7,1
6392,1903_25_TeamNH_TeamA3,139,140,64.09309092,74.11650576,0.8647613681,7.25,10.22296631,2.166188344,1,4.3,1
6392,1903_25_TeamNH_TeamA3,230,231,62.00972963,78.27443264,0.7922092507,8.4,9.318384838,2.870645636,1,5.4,1
6392,1903_27_TeamNH_TeamA3,100,102,46.23225278,61.30243819,0.7541666228,9.65,6.352584268,2.629282564,0,6.7,1
6540,1903_28_TeamNF_TeamA2,16,16,50.88898021,98.59795555,0.5161261197,12.6,7.825234567,7.560252883,1,6.55,1
6540,1903_28_TeamNF_TeamA2,31,31,32.03842382,42.17683529,0.7596213323,7.3,5.77764867,6.052268501,1,3.75,1
6540,1903_28_TeamNF_TeamA2,81,81,61.01879943,72.62880753,0.8401459628,9.7,7.487505931,4.683083109,1,6.2,1
6540,1903_28_TeamNF_TeamA2,123,123,57.56211584,90.33506848,0.6372067549,12.75,7.085103411,7.491749662,1,6.85,1
6540,1903_28_TeamNF_TeamA2,194,194,45.29004084,53.5813765,0.8452571359,7.6,7.050181119,7.063430399,1,3.95,1
6540,1903_29_TeamNF_TeamA2,65,65,43.6585983,51.83532897,0.8422556425,8.15,6.360163063,6.038625905,1,4.9,1
6540,1903_29_TeamNF_TeamA2,164,164,10.5796288,11.0890756,0.9540586773,6.9,1.607112406,3.359724123,1,3.7,1
6540,1903_29_TeamNF_TeamA2,258,258,26.31754911,35.19645451,0.7477329601,6.85,5.138168541,5.205792398,1,3.25,1
6540,1903_30_TeamNF_TeamA2,6,6,28.96218671,59.16789952,0.4894915476,9.6,6.163322867,6.771506711,0,5.9,1
6540,1903_30_TeamNF_TeamA2,18,18,40.9637695,57.66390694,0.7103883811,7.6,7.587356176,10.89807808,1,4.2,1
6540,1903_30_TeamNF_TeamA2,72,72,73.61395689,86.97108448,0.8464187533,9.55,9.10691984,6.643349362,1,5.8,1
6540,1903_30_TeamNF_TeamA2,165,165,67.17173625,87.73479472,0.7656225386,13.25,6.621493941,7.302764338,1,6.6,1
6540,1903_30_TeamNF_TeamA2,182,182,1.026869807,37.50741127,0.02737778407,10.45,3.589225959,3.554267633,0,6.65,1
6540,1903_30_TeamNF_TeamA2,248,248,68.57742019,88.14563581,0.7780013108,13.5,6.529306356,8.002243868,1,8.85,1
6540,1903_30_TeamNF_TeamA2,256,256,40.11735334,53.40561281,0.7511823425,8.8,6.068819638,6.468193279,1,5.4,1
6608,1900_04_TeamKK_TeamB,56,56,28.0924444,45.72327842,0.6144013589,6.931,6.596923737,4.776005144,1,6.7,1
6608,1900_04_TeamKK_TeamB,84,84,66.58527283,82.46592094,0.807427748,7.063,11.67576397,4.571377566,1,7.7,1
6608,1900_04_TeamKK_TeamB,106,106,54.39501103,59.40868696,0.9156070234,4.125,14.40210593,6.221991451,1,6.25,1
6608,1900_04_TeamKK_TeamB,152,152,46.71838681,53.67453905,0.8704012673,6.898,7.781174116,5.39393003,1,6.65,1
6608,1900_05_TeamKK_TeamB,62,62,33.8271933,90.97280262,0.3718385311,15.347,5.927725459,5.211130396,1,4.85,1
6608,1900_05_TeamKK_TeamB,118,118,55.73807818,75.22877656,0.7409143247,6.469,11.62911989,4.388434383,1,9.15,1
6608,1900_05_TeamKK_TeamB,225,226,26.15546672,35.24211154,0.742165142,4.158,8.475736301,4.369641213,1,5.75,1
6608,1900_05_TeamKK_TeamB,265,266,55.36107515,62.53795749,0.8852395788,7.393,8.459077167,4.643221989,1,10.45,1
6608,1900_09_TeamKK_TeamB,3,3,39.04706876,49.53372912,0.7882925322,6.964,7.112827272,3.218126191,1,8.8,1
6608,1900_09_TeamKK_TeamB,5,5,32.7332279,63.43066238,0.5160473922,6.964,9.108366223,2.894185471,1,9.6,1
6608,1900_09_TeamKK_TeamB,152,155,17.07254208,28.18087629,0.6058201281,4.852,5.808094865,3.418185795,1,5.75,1
6608,1900_09_TeamKK_TeamB,189,192,1.901236723,18.8286487,0.1009757393,5.71,3.297486637,2.808349802,0,7.4,1
6878,1903_08_TeamNJ_TeamB,18,18,40.39913531,54.84558836,0.7365977195,8.7,6.304090616,2.853844875,1,5.75,1
6878,1903_08_TeamNJ_TeamB,93,94,41.68646109,48.73660843,0.8553418556,6.9,7.063276584,4.505019331,1,3.95,1
6878,1903_08_TeamNJ_TeamB,163,164,40.99257471,54.07195241,0.7581116066,6.25,8.651512385,2.602158462,0,3.05,0
6878,1903_08_TeamNJ_TeamB,201,202,44.95564875,53.09310153,0.8467323901,6.45,8.231488609,4.016155497,1,3.5,1
6878,1903_09_TeamNJ_TeamB,191,194,22.19286237,52.41939826,0.4233711776,13.6,3.854367519,3.116334992,1,8.4,1
6878,1903_10_TeamNJ_TeamB,157,161,61.33755488,107.4958408,0.5706039825,12.6,8.531415938,6.286827973,1,6.45,1
6878,1903_10_TeamNJ_TeamB,164,168,39.79069747,63.77929251,0.6238811361,9.15,6.970414482,2.525144214,1,4.8,1
6995,1900_06_TeamKL_TeamB,2,2,57.05081861,66.81503337,0.8538620087,5.875,11.37277164,4.424463476,1,7.8,1
6995,1900_06_TeamKL_TeamB,13,13,52.52569508,86.60653333,0.6064865208,4.918,17.61011251,4.803189675,1,6.2,1
6995,1900_06_TeamKL_TeamB,17,17,22.93783063,40.50661879,0.566273644,4.786,8.463564311,2.65411214,1,7.25,1
6995,1900_06_TeamKL_TeamB,40,40,49.35174579,68.31500071,0.7224144811,6.37,10.72448991,4.685702574,1,6.4,1
6995,1900_06_TeamKL_TeamB,55,55,76.63901177,123.7029357,0.6195407676,8.944,13.83082913,5.541549337,1,10.6,1
6995,1900_06_TeamKL_TeamB,84,84,42.79375704,57.34525465,0.7462475719,4.884,11.74145263,5.136489273,1,6.35,1
6995,1900_06_TeamKL_TeamB,103,103,52.71177781,63.73987714,0.8269827332,4.522,14.09550578,4.435360427,1,6.6,1
6995,1900_06_TeamKL_TeamB,140,140,24.82258781,37.89700532,0.6550013016,4.686,8.087282399,5.221258004,1,4.75,1
6995,1900_06_TeamKL_TeamB,166,166,46.31803944,76.55253122,0.6050490912,7.03,10.889407,4.158614294,1,8.2,1
6995,1900_07_TeamKL_TeamB,76,76,24.93308357,36.40744847,0.6848346869,4.257,8.552372202,4.561648774,1,4.75,1
6995,1900_07_TeamKL_TeamB,196,196,46.61210773,63.72779689,0.731425061,7.756,8.216580311,5.902619122,1,7.05,1
7038,1902_22_TeamMA_TeamA1,31,31,86.18733516,112.8691454,0.763604038,8.4,13.43680302,5.943326076,1,7.2,1
7038,1902_22_TeamMA_TeamA1,80,80,37.2228073,51.08227058,0.7286834918,6.8,7.512098615,5.381952751,1,5.95,1
7038,1902_22_TeamMA_TeamA1,166,166,32.04225091,42.31171518,0.7572902864,6.1,6.93634675,4.596605639,1,5.6,1
7038,1902_22_TeamMA_TeamA1,191,191,83.74812551,89.51677164,0.9355579292,5.35,16.73210685,6.165118933,1,5.2,1
7038,1902_22_TeamMA_TeamA1,237,237,26.95621095,32.05792181,0.8408595886,4.2,7.632838526,0.9952582178,0,4.1,1
7038,1902_22_TeamMA_TeamA1,246,246,23.85036687,29.83653069,0.7993679665,5.8,5.14422943,3.753277855,1,5.6,1
7038,1902_23_TeamMA_TeamA1,83,83,73.80717358,94.53362093,0.7807505188,5.1,18.5360041,7.310196031,1,4.5,1
7038,1902_23_TeamMA_TeamA1,239,239,95.21162336,106.3577547,0.8952015167,10.8,9.847940254,5.630045457,1,8.45,1
7038,1902_24_TeamMA_TeamA1,95,95,61.87951815,66.90817103,0.9248424699,5.445,12.28800203,5.179376628,1,7.8,1
7038,1902_24_TeamMA_TeamA1,174,174,42.04742304,58.51583054,0.7185649191,5.907,9.90618428,2.307710469,0,8.7,1
7038,1902_24_TeamMA_TeamA1,312,312,79.78496605,90.11797449,0.8853390958,5.841,15.42851815,5.166469142,1,8.2,1
7038,1902_24_TeamMA_TeamA1,316,316,13.52434456,57.50163743,0.2351992946,6.897,8.337195509,3.617017827,0,9.9,1
7153,1903_25_TeamNK_TeamB,6,6,42.79887607,49.3217574,0.8677483999,8.25,5.978394837,5.698094097,1,4.65,1
7153,1903_25_TeamNK_TeamB,92,96,78.73623031,96.12499405,0.8191025767,8.75,10.98571361,3.409119746,1,5.05,1
7153,1903_25_TeamNK_TeamB,206,214,54.18023435,68.29841616,0.7932868345,7.9,8.645369134,4.74047053,1,4.15,1
7153,1903_25_TeamNK_TeamB,210,218,18.89980457,26.98314424,0.7004300315,8.15,3.310815245,4.132987322,1,4.45,1
7153,1903_26_TeamNK_TeamB,4,4,40.04651613,46.73982579,0.8567964353,9.3,5.02578772,5.806622207,1,5.75,1
7153,1903_26_TeamNK_TeamB,154,157,44.10614534,56.32676282,0.7830406566,7.2,7.823161502,6.904847093,1,3.6,1
7293,1903_18_TeamNI_TeamA3,38,38,30.97462577,46.09883657,0.6719177332,6.75,6.82945727,2.83401856,0,3.6,1
7293,1903_18_TeamNI_TeamA3,152,153,54.09018742,60.82997477,0.8892028579,8.05,7.556518606,0.4046804295,0,5.1,1
7293,1903_18_TeamNI_TeamA3,228,229,59.90301307,66.52898599,0.9004047211,7.15,9.304753285,9.225987581,1,4.05,1
7511,1902_17_TeamMB_TeamA1,48,48,78.1432967,90.36623242,0.8647400098,5.35,16.89088456,7.360560232,1,5,1
7511,1902_17_TeamMB_TeamA1,162,163,65.4469934,82.69264978,0.7914487391,11.1,7.449788269,6.720697691,1,9,1
7511,1902_18_TeamMB_TeamA1,88,88,61.9671949,63.68540023,0.9730204203,5.1,12.48733338,8.15743399,1,4.6,1
7511,1902_18_TeamMB_TeamA1,168,168,26.21426633,61.35045871,0.4272872099,8.4,7.303626036,5.477655794,0,7,1
7511,1902_18_TeamMB_TeamA1,176,176,13.72731301,22.24411417,0.6171211364,6.4,3.475642839,3.126799202,1,5.75,1
7520,1902_10_TeamMI_TeamA3,12,12,75.95166177,103.2915737,0.7353132403,11.45,9.021098142,4.33326098,1,9,1
7520,1902_10_TeamMI_TeamA3,234,234,45.23707172,51.43115436,0.879565553,5.1,10.08454007,2.477814491,1,4.7,1
7520,1902_11_TeamMI_TeamA3,17,17,72.0070162,93.18232633,0.7727540086,9.45,9.860563633,4.406287182,0,8.1,1
7520,1902_11_TeamMI_TeamA3,270,270,61.05498163,75.28160478,0.8110212555,5.25,14.33935329,5.405686506,1,5,1
7520,1902_11_TeamMI_TeamA3,287,287,54.05573573,71.18999291,0.7593164927,10.3,6.911649797,5.97635904,1,8.8,1
7520,1902_12_TeamMI_TeamA3,126,126,38.39510741,51.82031583,0.7409276997,5.05,10.26144868,4.296745588,1,4.05,1
7520,1902_12_TeamMI_TeamA3,257,257,46.37243091,53.67455565,0.8639555623,5.65,9.499921354,7.785463246,1,4.95,1
7679,1902_09_TeamMJ_TeamB,7,7,11.14733423,20.21337935,0.5514829576,4.7,4.300719011,5.740994426,1,4.3,1
7705,1902_04_TeamML_TeamB,25,25,7.426338576,55.81925572,0.133042594,6.85,8.148796456,2.791716649,1,6.85,1
7705,1902_04_TeamML_TeamB,33,33,43.31059803,50.34661235,0.8602485055,5.7,8.832739009,8.375137531,1,5.6,1
7705,1902_04_TeamML_TeamB,74,74,63.15682998,79.97128697,0.789743824,4.4,18.17529249,5.482339253,1,4.25,1
7705,1902_05_TeamML_TeamB,116,116,28.96612078,33.1385286,0.8740919409,3.85,8.607410027,9.637936883,1,3.75,1
7870,1903_16_TeamNI_TeamA3,41,42,66.67742911,84.31532324,0.7908103361,7.8,10.80965683,15.91909824,1,4.8,1
7870,1903_16_TeamNI_TeamA3,56,57,49.24862519,91.12241627,0.5404666295,11.8,7.722238667,3.027808822,1,6.85,1
7870,1903_16_TeamNI_TeamA3,75,76,57.86526565,87.4764646,0.661495248,11.05,7.916422136,2.163206703,1,6.8,1
7870,1903_16_TeamNI_TeamA3,116,117,33.0461237,47.04546029,0.7024295967,8.3,5.668127745,1.07398898,1,5.35,1
7870,1903_16_TeamNI_TeamA3,173,174,80.78639807,83.99781813,0.9617678157,9.5,8.841875593,5.923746802,1,6.5,1
7870,1903_16_TeamNI_TeamA3,226,227,69.76606865,89.12358131,0.7828014498,8.9,10.01388554,3.099123207,0,5.95,1
7908,1901_08_TeamLK_TeamB,21,21,30.98937914,56.58213454,0.5476884073,6.3,8.981291196,1.742594746,0,6,1
7927,1901_02_TeamLG_TeamA3,78,78,27.23325711,76.21044632,0.3573428371,8,9.526305789,5.638990952,1,6.5,1
8032,1903_06_TeamND_TeamA2,47,48,54.04668709,63.59067571,0.8499152822,8.5,7.481255966,8.297954143,1,5.5,1
8032,1903_06_TeamND_TeamA2,53,54,30.88684077,47.15106953,0.6550612972,7.7,6.123515523,3.916099616,0,4.45,1
8032,1903_06_TeamND_TeamA2,96,98,62.44313515,65.85357403,0.9482117876,8.7,7.569376325,6.212806938,1,5.55,1
8113,1902_19_TeamME_TeamA2,97,97,72.26304955,77.07872075,0.937522689,4.95,15.57145874,2.558694953,1,4.85,1
8113,1902_19_TeamME_TeamA2,113,113,64.06079739,102.9010248,0.6225477104,6.85,15.02204742,7.114154027,1,4.55,1
8113,1902_21_TeamME_TeamA2,61,61,60.67988824,108.6468051,0.5585059606,9.4,11.55817076,5.816088704,1,6.85,1
8195,1901_13_TeamLL_TeamB,101,101,25.18148611,25.23920697,0.9977130476,3.7,6.82140729,5.89879088,1,3.5,1
8195,1901_13_TeamLL_TeamB,118,118,36.05237629,39.77067,0.9065066362,4.15,9.583293977,1.235515718,1,4.2,1
8195,1901_13_TeamLL_TeamB,119,119,52.80112257,55.3270464,0.9543455868,5.05,10.95585077,6.831820932,1,5.05,1
8195,1901_13_TeamLL_TeamB,154,154,60.54413815,65.35186905,0.9264331539,5.5,11.88215801,2.235985635,1,5.4,1
8195,1901_13_TeamLL_TeamB,159,159,28.96884949,35.99957697,0.8046997193,6,5.999929496,5.662222038,1,6.05,1
8195,1901_13_TeamLL_TeamB,218,218,73.30651182,81.04761158,0.9044870094,4.65,17.42959389,6.385923601,1,4.5,1
8195,1901_15_TeamLL_TeamB,72,72,85.11848224,97.59537605,0.8721569165,6.25,15.61526017,2.364844418,1,6.3,1
8195,1901_15_TeamLL_TeamB,228,228,86.44939179,99.26450695,0.8708993219,5.6,17.72580481,2.008928334,1,5.65,1
8568,1901_07_TeamLK_TeamB,178,180,47.07521376,52.23340208,0.9012473224,4.35,12.00767864,2.617316538,1,4.35,1
8568,1901_09_TeamLK_TeamB,8,8,52.70182501,59.72325835,0.8824338535,5.3,11.26853931,1.925140229,0,5.35,1
8568,1901_09_TeamLK_TeamB,45,45,39.07823756,91.90785246,0.4251893229,6.8,13.51586066,2.806302452,1,5.15,1
8568,1901_09_TeamLK_TeamB,139,140,76.64293656,82.28173626,0.9314696073,5.3,15.5248559,3.743686453,0,5.2,1
8568,1901_09_TeamLK_TeamB,293,294,41.07008893,55.31770224,0.7424402545,6,9.21961704,6.408144619,1,5.85,1
8642,1902_07_TeamMJ_TeamB,88,88,76.30525919,82.64117567,0.9233322079,4.9,16.86554606,7.232654015,1,4.7,1
8642,1902_07_TeamMJ_TeamB,148,148,32.9161551,47.29465213,0.6959804888,7.3,6.478719469,5.451543754,1,7.3,1
8642,1902_08_TeamMJ_TeamB,72,72,87.63145668,108.3975681,0.8084264087,7.05,15.37554157,8.447559896,1,6.3,1
8642,1902_08_TeamMJ_TeamB,77,77,22.26718366,30.26903405,0.7356423607,5.3,5.7111385,5.368705428,1,4.4,1
8642,1902_08_TeamMJ_TeamB,88,88,82.48048063,87.54080227,0.9421947079,7.35,11.91031323,5.959173978,1,7,1
8642,1902_08_TeamMJ_TeamB,365,365,33.34404368,37.97587817,0.8780321955,5.45,6.96805104,6.175191503,1,5,1
8642,1902_09_TeamMJ_TeamB,7,7,11.14733423,20.21337935,0.5514829576,4.7,4.300719011,5.740994426,1,4.3,1
9159,1903_24_TeamNA_TeamA1,8,8,14.42948047,22.71341832,0.6352844061,7.15,3.176701862,4.932011177,0,4.15,1
9206,1903_13_TeamNG_TeamA3,7,7,20.36468679,53.4463431,0.3810304992,10.85,4.925930239,2.039386673,0,7.05,1
9206,1903_13_TeamNG_TeamA3,102,102,9.739142519,33.01474428,0.2949937287,10.8,3.056920767,4.041608918,1,6.4,1
9206,1903_13_TeamNG_TeamA3,132,132,52.95122498,71.80989821,0.7373805882,11.05,6.498633322,4.399209953,1,6.75,1
9206,1903_13_TeamNG_TeamA3,133,133,9.469933864,20.15954606,0.4697493602,9.45,2.133285297,1.092919476,1,5.9,1
9206,1903_13_TeamNG_TeamA3,141,141,27.15966512,48.89162456,0.5555075203,10.35,4.72382846,1.593826932,1,6.1,1
9206,1903_13_TeamNG_TeamA3,193,193,63.55823414,68.54869585,0.9271982983,7.2,9.520652201,13.57767894,1,4.05,1
9206,1903_14_TeamNG_TeamA3,150,150,52.06951897,86.66356117,0.6008236711,10.4,8.333034728,0.7836308378,1,5.6,1
9206,1903_14_TeamNG_TeamA3,175,175,103.6326745,106.9952788,0.9685724046,9.65,11.08759366,6.719815558,1,6.4,1
9206,1903_14_TeamNG_TeamA3,201,201,63.14313612,83.16073511,0.7592902592,8.1,10.26675742,0.580315397,0,4.5,1
9206,1903_15_TeamNG_TeamA3,151,151,42.65518361,49.64185483,0.8592584575,6.65,7.464940577,4.622039258,1,3.55,1
9206,1903_15_TeamNG_TeamA3,204,204,57.78176886,66.94336244,0.8631441081,8.3,8.065465354,5.60414021,1,5.3,1
9460,1901_05_TeamLI_TeamA3,279,279,16.87404142,58.032677,0.290767931,9.3,6.240072795,3.119606009,1,7.05,1
9460,1901_06_TeamLI_TeamA3,54,54,30.92989803,55.50160521,0.557279342,7.55,7.351205989,4.319618244,1,6.8,1
9460,1901_06_TeamLI_TeamA3,68,68,29.88386323,68.74513949,0.4347051071,9.55,7.198443926,3.350214859,1,6.95,1
9460,1901_06_TeamLI_TeamA3,74,74,97.81114168,103.2864392,0.9469891924,6.9,14.96904916,7.020696747,1,6.45,1
9460,1901_06_TeamLI_TeamA3,107,107,62.09294499,81.06406089,0.7659737782,8,10.13300761,7.20597025,1,6.4,1
9759,1901_16_TeamLH_TeamA3,90,92,54.37073439,83.94415336,0.6477012658,10.65,7.882080128,6.989187101,1,8.2,1
9759,1901_17_TeamLH_TeamA3,20,24,51.66308984,73.51266002,0.7027781313,8.35,8.80391138,5.890226693,1,6.1,1
9759,1901_17_TeamLH_TeamA3,66,71,59.90982529,68.22048835,0.8781793673,5.85,11.66162194,3.139322045,1,5.4,1
9759,1901_17_TeamLH_TeamA3,265,271,23.79874628,34.32625686,0.6933102661,6.2,5.536493042,10.31911919,1,5.9,1
9759,1901_17_TeamLH_TeamA3,297,303,49.33607372,61.06259932,0.8079589514,6.45,9.467069662,4.813152627,1,6.1,1
9759,1901_18_TeamLH_TeamA3,121,126,61.9685424,72.35653744,0.8564332207,4.55,15.9025357,7.584854537,1,4.35,1
9759,1901_18_TeamLH_TeamA3,141,146,11.11432969,14.5101823,0.7659676122,5.65,2.568173858,2.762795839,1,5.55,1
9759,1901_18_TeamLH_TeamA3,181,186,69.6145741,73.85731578,0.9425548894,5.7,12.95742382,6.240498355,1,5.45,1
9759,1901_18_TeamLH_TeamA3,216,221,5.627562201,27.65614418,0.2034832537,10.85,2.54895338,4.424488008,0,8.1,1
9785,1903_19_TeamNL_TeamB,21,22,60.82473409,73.06737686,0.8324472112,7.6,9.614128534,3.257670826,1,4.3,1
9785,1903_19_TeamNL_TeamB,64,66,15.22087262,28.86719143,0.5272723762,7.5,3.848958857,5.154490629,0,4.2,1
9785,1903_19_TeamNL_TeamB,119,123,67.8518076,85.57426754,0.7928996596,13.35,6.410057493,6.198561386,1,8.4,1
9785,1903_19_TeamNL_TeamB,164,168,32.38682904,53.80533491,0.6019259818,11.9,4.521456715,3.925780238,1,6.75,1
9785,1903_19_TeamNL_TeamB,223,227,24.6392614,34.05539437,0.7235053903,8.2,4.153096875,3.123743514,1,4.8,1
9871,1901_01_TeamLG_TeamA3,207,207,34.59545175,47.45736552,0.7289796088,3.7,12.82631501,1.994144614,0,3.3,1
9871,1901_01_TeamLG_TeamA3,250,250,85.8064831,96.86843787,0.8858043444,6.95,13.93790473,5.067292469,1,6.5,1
9871,1901_03_TeamLG_TeamA3,190,203,34.31114281,43.33215509,0.791817133,4.55,9.523550569,5.82198291,1,3.45,1
9900,1903_27_TeamNK_TeamB,161,161,44.87500852,73.51270731,0.6104387957,12.87,5.71194307,2.045264582,0,8.35,1
9900,1903_27_TeamNK_TeamB,276,276,8.364412933,41.82606237,0.1999808842,9.801,4.267530085,3.776359735,0,10.05,1
